==================================================
HEADER
File name: peer_-AA0001-000000000001.log
Creation Date/Time: 2026-08-08 13:45:15
Last Modified Date/Time: 2026-08-08 21:53:14
==================================================
BODY
Event Type      | Date/Time            | Description
PING_RECV       | 2026-08-08 15:32:26  | Received PING from ('127.0.0.1', 10152)
ANNOUNCE        | 2026-08-08 15:32:46  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:32:47  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:32:47  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:32:48  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:32:48  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.80 ms
PING_RECV       | 2026-08-08 15:32:56  | Received PING from ('127.0.0.1', 10168)
ANNOUNCE        | 2026-08-08 15:33:16  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:33:17  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:33:18  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:33:18  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:33:18  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.56 ms
PING_RECV       | 2026-08-08 15:33:26  | Received PING from ('127.0.0.1', 10199)
ANNOUNCE        | 2026-08-08 15:33:46  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:33:47  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:33:48  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:33:48  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:33:48  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 17.78 ms
PING_RECV       | 2026-08-08 15:33:56  | Received PING from ('127.0.0.1', 10219)
ANNOUNCE        | 2026-08-08 15:34:16  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:34:17  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:34:18  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:34:18  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:34:18  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.93 ms
PING_RECV       | 2026-08-08 15:34:26  | Received PING from ('127.0.0.1', 10236)
ANNOUNCE        | 2026-08-08 15:34:46  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:34:47  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:34:48  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:34:48  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:34:48  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.97 ms
PING_RECV       | 2026-08-08 15:34:56  | Received PING from ('127.0.0.1', 10249)
ANNOUNCE        | 2026-08-08 15:35:16  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:35:17  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:35:18  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:35:18  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:35:18  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.05 ms
PING_RECV       | 2026-08-08 15:35:26  | Received PING from ('127.0.0.1', 10264)
ANNOUNCE        | 2026-08-08 15:35:46  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:35:47  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:35:48  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:35:48  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:35:48  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.08 ms
PING_RECV       | 2026-08-08 15:35:56  | Received PING from ('127.0.0.1', 10284)
ANNOUNCE        | 2026-08-08 15:36:16  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:36:17  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:36:18  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:36:18  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:36:18  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 17.99 ms
PING_RECV       | 2026-08-08 15:36:27  | Received PING from ('127.0.0.1', 10298)
ANNOUNCE        | 2026-08-08 15:36:46  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:36:47  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:36:48  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:36:48  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:36:48  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.27 ms
PING_RECV       | 2026-08-08 15:36:57  | Received PING from ('127.0.0.1', 10308)
ANNOUNCE        | 2026-08-08 15:37:16  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:37:17  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:37:18  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:37:18  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:37:18  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 19.39 ms
PING_RECV       | 2026-08-08 15:37:27  | Received PING from ('127.0.0.1', 10325)
ANNOUNCE        | 2026-08-08 15:37:47  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:37:48  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:37:48  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:37:48  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:37:48  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.98 ms
PING_RECV       | 2026-08-08 15:37:57  | Received PING from ('127.0.0.1', 10347)
ANNOUNCE        | 2026-08-08 15:38:17  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:38:18  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:38:18  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:38:18  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:38:19  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.46 ms
PING_RECV       | 2026-08-08 15:38:27  | Received PING from ('127.0.0.1', 10378)
ANNOUNCE        | 2026-08-08 15:38:47  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:38:48  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:38:49  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:38:49  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:38:49  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 20.80 ms
PING_RECV       | 2026-08-08 15:38:57  | Received PING from ('127.0.0.1', 10408)
ANNOUNCE        | 2026-08-08 15:39:17  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:39:18  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:39:19  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:39:19  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:39:19  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 13.91 ms
PING_RECV       | 2026-08-08 15:39:27  | Received PING from ('127.0.0.1', 10423)
ANNOUNCE        | 2026-08-08 15:39:47  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:39:48  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:39:49  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:39:49  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:39:49  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.00 ms
PING_RECV       | 2026-08-08 15:39:57  | Received PING from ('127.0.0.1', 10447)
ANNOUNCE        | 2026-08-08 15:40:17  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:40:18  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:40:19  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:40:19  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:40:19  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.66 ms
PING_RECV       | 2026-08-08 15:40:27  | Received PING from ('127.0.0.1', 10468)
ANNOUNCE        | 2026-08-08 15:40:47  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:40:48  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:40:49  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:40:49  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:40:49  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 13.00 ms
PING_RECV       | 2026-08-08 15:40:57  | Received PING from ('127.0.0.1', 10484)
ANNOUNCE        | 2026-08-08 15:41:17  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:41:18  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:41:19  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:41:19  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:41:19  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.10 ms
PING_RECV       | 2026-08-08 15:41:27  | Received PING from ('127.0.0.1', 10500)
ANNOUNCE        | 2026-08-08 15:41:47  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:41:48  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:41:49  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:41:49  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:41:49  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 18.96 ms
PING_RECV       | 2026-08-08 15:41:58  | Received PING from ('127.0.0.1', 10515)
ANNOUNCE        | 2026-08-08 15:42:17  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:42:18  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:42:19  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:42:19  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:42:19  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 19.81 ms
PING_RECV       | 2026-08-08 15:42:28  | Received PING from ('127.0.0.1', 10542)
ANNOUNCE        | 2026-08-08 15:42:48  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:42:48  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:42:49  | Initiating periodic ping to 1 known peers
PING_SEND       | 2026-08-08 15:42:49  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:42:49  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.17 ms
PING_RECV       | 2026-08-08 15:42:58  | Received PING from ('127.0.0.1', 10566)
SHUTDOWN_INIT   | 2026-08-08 15:43:03  | Keyboard interrupt received. Deregistering from tracker.
LISTENER_START  | 2026-08-08 15:44:43  | Peer listening for direct connections on port 6881
SHUTDOWN_INIT   | 2026-08-08 15:48:53  | Keyboard interrupt received. Deregistering from tracker.
PORT_BUSY       | 2026-08-08 15:49:13  | Port 6881 in use. Trying next...
LISTENER_START  | 2026-08-08 15:49:13  | Peer listening for direct connections on port 6882
FILE_CHECK      | 2026-08-08 15:49:14  | Determined status as SEEDER for Transferring_These_Files/sample3.png
HANDSHAKE_SEND  | 2026-08-08 15:49:15  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6881
HANDSHAKE_SUCCESS | 2026-08-08 15:49:15  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000002
FILE_CHECK      | 2026-08-08 15:49:15  | Determined status as LEECHER for Transferring_These_Files
HANDSHAKE_SEND  | 2026-08-08 15:49:16  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6881
HANDSHAKE_SUCCESS | 2026-08-08 15:49:16  | [Transferring_These_Files] Handshake successful with -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 15:49:16  | Sent INTERESTED to 127.0.0.1:6881
HANDSHAKE_RECV  | 2026-08-08 15:49:34  | Handshake verified from -AA0001-000000000002
HANDSHAKE_RECV  | 2026-08-08 15:49:35  | Handshake verified from -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 15:49:35  | Sent INTERESTED to 127.0.0.1:11082
PING_RECV       | 2026-08-08 15:49:35  | Received PING from ('127.0.0.1', 11086)
ANNOUNCE        | 2026-08-08 15:49:45  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:49:46  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:49:46  | Periodic ping
PING_SEND       | 2026-08-08 15:49:46  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6881
PING_SUCCESS    | 2026-08-08 15:49:47  | [Heartbeat] Received PONG from 127.0.0.1:6881 | RTT: 17.03 ms
PING_RECV       | 2026-08-08 15:50:05  | Received PING from ('127.0.0.1', 11130)
ANNOUNCE        | 2026-08-08 15:50:15  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:50:16  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:50:17  | Periodic ping
PING_SEND       | 2026-08-08 15:50:17  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6881
PING_SUCCESS    | 2026-08-08 15:50:17  | [Heartbeat] Received PONG from 127.0.0.1:6881 | RTT: 12.68 ms
PING_RECV       | 2026-08-08 15:50:36  | Received PING from ('127.0.0.1', 11174)
ANNOUNCE        | 2026-08-08 15:50:45  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:50:46  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:50:47  | Periodic ping
PING_SEND       | 2026-08-08 15:50:47  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6881
PING_SUCCESS    | 2026-08-08 15:50:47  | [Heartbeat] Received PONG from 127.0.0.1:6881 | RTT: 13.71 ms
PING_RECV       | 2026-08-08 15:51:06  | Received PING from ('127.0.0.1', 11218)
ANNOUNCE        | 2026-08-08 15:51:15  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:51:16  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:51:17  | Periodic ping
PING_SEND       | 2026-08-08 15:51:17  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6881
PING_SUCCESS    | 2026-08-08 15:51:17  | [Heartbeat] Received PONG from 127.0.0.1:6881 | RTT: 25.99 ms
HANDSHAKE_RECV  | 2026-08-08 15:51:28  | Handshake verified from -AA0001-000000000002
HANDSHAKE_RECV  | 2026-08-08 15:51:29  | Handshake verified from -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 15:51:29  | Sent INTERESTED to 127.0.0.1:11258
ANNOUNCE        | 2026-08-08 15:51:45  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:51:46  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:51:47  | Periodic ping
PING_SEND       | 2026-08-08 15:51:47  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6881
PING_SUCCESS    | 2026-08-08 15:51:47  | [Heartbeat] Received PONG from 127.0.0.1:6881 | RTT: 19.13 ms
PING_RECV       | 2026-08-08 15:52:00  | Received PING from ('127.0.0.1', 11310)
ANNOUNCE        | 2026-08-08 15:52:15  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:52:16  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:52:17  | Periodic ping
PING_SEND       | 2026-08-08 15:52:17  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6881
PING_SUCCESS    | 2026-08-08 15:52:17  | [Heartbeat] Received PONG from 127.0.0.1:6881 | RTT: 14.82 ms
PING_RECV       | 2026-08-08 15:52:30  | Received PING from ('127.0.0.1', 11352)
ANNOUNCE        | 2026-08-08 15:52:45  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:52:46  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:52:47  | Periodic ping
PING_SEND       | 2026-08-08 15:52:47  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6881
PING_SUCCESS    | 2026-08-08 15:52:47  | [Heartbeat] Received PONG from 127.0.0.1:6881 | RTT: 22.77 ms
PING_RECV       | 2026-08-08 15:53:00  | Received PING from ('127.0.0.1', 11388)
ANNOUNCE        | 2026-08-08 15:53:15  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:53:16  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:53:17  | Periodic ping
PING_SEND       | 2026-08-08 15:53:17  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6881
PING_SUCCESS    | 2026-08-08 15:53:17  | [Heartbeat] Received PONG from 127.0.0.1:6881 | RTT: 23.02 ms
PING_RECV       | 2026-08-08 15:53:30  | Received PING from ('127.0.0.1', 11407)
ANNOUNCE        | 2026-08-08 15:53:45  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:53:46  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 15:53:47  | Periodic ping
PING_SEND       | 2026-08-08 15:53:47  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6881
PING_SUCCESS    | 2026-08-08 15:53:47  | [Heartbeat] Received PONG from 127.0.0.1:6881 | RTT: 11.23 ms
SHUTDOWN_INIT   | 2026-08-08 15:53:55  | Keyboard interrupt received. Deregistering from tracker.
LISTENER_START  | 2026-08-08 15:57:53  | Peer listening for direct connections on port 6881
FILE_CHECK      | 2026-08-08 15:57:54  | Determined status as SEEDER for Transferring_These_Files/sample3.png
FILE_CHECK      | 2026-08-08 15:57:55  | Determined status as LEECHER for Transferring_These_Files
ANNOUNCE        | 2026-08-08 15:58:24  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:58:25  | [Transferring_These_Files] Sending periodic update to tracker...
FILE_CHECK      | 2026-08-08 15:58:35  | Determined status as SEEDER for Transferring_These_Files/sample3.png
ANNOUNCE        | 2026-08-08 15:58:54  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:58:55  | [Transferring_These_Files] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 15:59:05  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
SHUTDOWN_INIT   | 2026-08-08 15:59:23  | Keyboard interrupt received. Deregistering from tracker.
LISTENER_START  | 2026-08-08 15:59:26  | Peer listening for direct connections on port 6881
FILE_CHECK      | 2026-08-08 15:59:27  | Determined status as SEEDER for Transferring_These_Files/sample3.png
FILE_CHECK      | 2026-08-08 15:59:28  | Determined status as LEECHER for Transferring_These_Files
HANDSHAKE_RECV  | 2026-08-08 15:59:49  | Handshake verified from -AA0001-000000000002
HANDSHAKE_RECV  | 2026-08-08 15:59:50  | Handshake verified from -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 15:59:50  | Sent INTERESTED to 127.0.0.1:11760
ANNOUNCE        | 2026-08-08 15:59:57  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 15:59:57  | [Transferring_These_Files/sample3.png] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 15:59:57  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 15:59:57  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000002
ANNOUNCE        | 2026-08-08 15:59:58  | [Transferring_These_Files] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 15:59:58  | [Transferring_These_Files] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 15:59:58  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 15:59:58  | [Transferring_These_Files] Handshake successful with -AA0001-000000000002
STATE_CHANGE    | 2026-08-08 15:59:58  | Sent INTERESTED to 127.0.0.1:6882
HEARTBEAT_SYNC  | 2026-08-08 15:59:59  | Periodic ping
PING_SEND       | 2026-08-08 15:59:59  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 15:59:59  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 20.82 ms
PING_RECV       | 2026-08-08 16:00:21  | Received PING from ('127.0.0.1', 11809)
ANNOUNCE        | 2026-08-08 16:00:27  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:00:28  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:00:29  | Periodic ping
PING_SEND       | 2026-08-08 16:00:29  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:00:29  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 13.35 ms
PING_RECV       | 2026-08-08 16:00:51  | Received PING from ('127.0.0.1', 11851)
ANNOUNCE        | 2026-08-08 16:00:57  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:00:58  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:00:59  | Periodic ping
PING_SEND       | 2026-08-08 16:00:59  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:00:59  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 20.83 ms
PING_RECV       | 2026-08-08 16:01:21  | Received PING from ('127.0.0.1', 11897)
ANNOUNCE        | 2026-08-08 16:01:27  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:01:28  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:01:29  | Periodic ping
PING_SEND       | 2026-08-08 16:01:29  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:01:29  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.16 ms
PING_RECV       | 2026-08-08 16:01:51  | Received PING from ('127.0.0.1', 11943)
ANNOUNCE        | 2026-08-08 16:01:57  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:01:58  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:01:59  | Periodic ping
PING_SEND       | 2026-08-08 16:01:59  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:01:59  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 17.77 ms
HANDSHAKE_RECV  | 2026-08-08 16:02:17  | Handshake verified from -AA0001-000000000002
PING_RECV       | 2026-08-08 16:02:21  | Received PING from ('127.0.0.1', 11993)
ANNOUNCE        | 2026-08-08 16:02:27  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 16:02:28  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:02:29  | Periodic ping
PING_SEND       | 2026-08-08 16:02:29  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:02:29  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 27.07 ms
PING_RECV       | 2026-08-08 16:02:51  | Received PING from ('127.0.0.1', 12040)
ANNOUNCE        | 2026-08-08 16:02:57  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
FILE_CHECK      | 2026-08-08 16:02:58  | Determined status as SEEDER for Transferring_These_Files/sample3.png
HANDSHAKE_SEND  | 2026-08-08 16:02:58  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 16:02:58  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000002
ANNOUNCE        | 2026-08-08 16:02:58  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 16:02:59  | Periodic ping
PING_SEND       | 2026-08-08 16:02:59  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 16:02:59  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.00 ms
PING_RECV       | 2026-08-08 16:03:21  | Received PING from ('127.0.0.1', 12091)
FILE_CHECK      | 2026-08-08 16:03:25  | Determined status as SEEDER for Transferring_These_Files/sample3.png
HANDSHAKE_SEND  | 2026-08-08 16:03:25  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
